C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_521.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_521.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_521.jpg,0,1,0,15.11071
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_589.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_589.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_589.jpg,0,1,0,15.8795
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_656.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_656.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_656.jpg,0,1,0,16.66765
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_725.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_725.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_725.jpg,-0.2,1,0,17.49547
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_795.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_795.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_795.jpg,-0.35,1,0,17.91688
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_862.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_862.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_862.jpg,-0.5500001,1,0,18.64536
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_28_932.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_28_932.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_28_932.jpg,-0.7,1,0,19.27804
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_009.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_009.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_009.jpg,0,1,0,19.98833
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_078.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_078.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_078.jpg,0,1,0,20.52482
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_146.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_146.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_146.jpg,0,1,0,21.32724
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_214.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_214.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_214.jpg,-0.1,1,0,21.96641
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_284.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_284.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_284.jpg,-0.3,1,0,22.71305
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_354.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_354.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_354.jpg,-0.45,1,0,23.21382
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_423.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_423.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_423.jpg,-0.6500001,1,0,23.8328
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_494.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_494.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_494.jpg,-0.8000001,1,0,24.24284
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_564.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_564.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_564.jpg,0,1,0,24.92797
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_702.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_702.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_702.jpg,0,1,0,26.05071
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_771.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_771.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_771.jpg,0,1,0,26.80705
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_840.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_840.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_840.jpg,0,1,0,27.37122
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_909.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_909.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_909.jpg,0,1,0,28.1183
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_29_978.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_29_978.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_29_978.jpg,0,1,0,28.67473
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_048.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_048.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_048.jpg,0,1,0,29.41139
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_114.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_114.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_114.jpg,0,1,0,29.95978
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_184.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_184.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_184.jpg,0,1,0,30.19036
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_251.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_251.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_251.jpg,0,1,0,30.19032
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_319.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_319.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_319.jpg,-0.1,1,0,30.18694
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_386.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_386.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_386.jpg,-0.3,1,0,30.16924
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_458.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_458.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_458.jpg,-0.45,1,0,30.15141
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_525.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_525.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_525.jpg,0,1,0,30.18543
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_593.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_593.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_593.jpg,0,1,0,30.18896
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_660.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_660.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_660.jpg,0,1,0,30.18991
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_729.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_729.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_729.jpg,0,1,0,30.19027
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_798.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_798.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_798.jpg,-0.05,1,0,30.18957
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_869.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_869.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_869.jpg,-0.25,1,0,30.17593
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_30_938.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_30_938.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_30_938.jpg,0,1,0,30.18353
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_008.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_008.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_008.jpg,0,1,0,30.18884
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_075.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_075.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_075.jpg,0,1,0,30.19015
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_142.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_142.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_142.jpg,-0.05,1,0,30.19002
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_212.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_212.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_212.jpg,-0.2,1,0,30.18122
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_280.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_280.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_280.jpg,-0.35,1,0,30.16474
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_347.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_347.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_347.jpg,0,1,0,30.17773
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_418.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_418.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_418.jpg,0,1,0,30.18753
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_485.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_485.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_485.jpg,0,1,0,30.18974
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_555.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_555.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_555.jpg,0,1,0,30.18991
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_623.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_623.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_623.jpg,0,1,0,30.1903
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_692.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_692.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_692.jpg,-0.15,1,0,30.18522
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_761.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_761.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_761.jpg,0,1,0,30.18703
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_830.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_830.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_830.jpg,0,1,0,30.19008
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_900.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_900.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_900.jpg,0,1,0,30.19028
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_31_968.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_31_968.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_31_968.jpg,0,1,0,30.19031
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_036.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_036.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_036.jpg,0,1,0,30.19027
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_107.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_107.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_107.jpg,-0.2,1,0,30.18023
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_176.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_176.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_176.jpg,-0.35,1,0,30.16378
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_245.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_245.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_245.jpg,0,1,0,30.18753
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_316.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_316.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_316.jpg,0,1,0,30.18968
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_388.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_388.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_388.jpg,0,1,0,30.19009
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_456.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_456.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_456.jpg,0,1,0,30.19028
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_525.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_525.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_525.jpg,-0.1,1,0,30.18828
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_596.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_596.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_596.jpg,-0.25,1,0,30.17501
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_664.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_664.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_664.jpg,-0.45,1,0,30.1521
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_733.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_733.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_733.jpg,0,1,0,30.18666
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_805.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_805.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_805.jpg,0,1,0,30.18965
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_874.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_874.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_874.jpg,0,1,0,30.19012
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_32_943.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_32_943.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_32_943.jpg,0,1,0,30.1903
C:\Users\Kaustav Mondal\Desktop\data\IMG\center_2017_02_13_13_00_33_012.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\left_2017_02_13_13_00_33_012.jpg,C:\Users\Kaustav Mondal\Desktop\data\IMG\right_2017_02_13_13_00_33_012.jpg,-0.1,1,0,30.18838
